id,funded_amount,currency,term_in_months
670435,1450.0,BOB,39.0
877994,675.0,UGX,12.0
1149274,225.0,IDR,14.0
883715,425.0,PHP,8.0
1033314,325.0,PHP,8.0
1227983,1525.0,TJS,20.0
1308864,225.0,PHP,7.0
1052338,300.0,TJS,14.0
994071,100.0,PHP,8.0
1094374,400.0,TJS,14.0
1090544,700.0,USD,36.0
779095,600.0,USD,14.0
1092252,150.0,IDR,14.0
1192953,325.0,PHP,8.0
686382,300.0,PHP,8.0
972972,1000.0,USD,14.0
855295,150.0,PHP,8.0
1242423,875.0,XOF,8.0
708692,250.0,PHP,24.0
1286530,725.0,TJS,20.0
1249315,200.0,PHP,14.0
973916,675.0,PKR,11.0
812180,450.0,PHP,8.0
799384,675.0,PHP,20.0
1192607,5800.0,USD,17.0
972796,300.0,PKR,13.0
654552,250.0,PKR,11.0
1063063,600.0,USD,14.0
874016,725.0,GTQ,17.0
1175419,350.0,COP,15.0
1036268,525.0,KES,11.0
800532,1500.0,USD,9.0
1335778,200.0,TRY,7.0
1141877,275.0,XAF,15.0
1278719,475.0,MZN,20.0
855825,250.0,PHP,8.0
861967,450.0,PHP,11.0
976513,325.0,PEN,14.0
1227601,250.0,KES,11.0
1096858,275.0,PHP,8.0
1266133,6000.0,USD,6.0
1275344,500.0,KES,11.0
1220692,75.0,KES,13.0
1267178,200.0,PHP,13.0
680164,500.0,USD,8.0
1228753,2750.0,PYG,8.0
757057,500.0,PKR,11.0
859313,125.0,PHP,8.0
1194594,575.0,UGX,12.0
1151722,250.0,KES,14.0
1051194,275.0,PHP,8.0
1161504,6150.0,PYG,9.0
839705,125.0,PHP,8.0
947276,375.0,PHP,11.0
1318006,600.0,KHR,14.0
867219,1100.0,KES,14.0
736236,1400.0,NIO,22.0
653246,4625.0,TZS,10.0
1230707,1500.0,USD,16.0
1214066,575.0,PKR,14.0
903225,300.0,PHP,11.0
1290974,250.0,PHP,7.0
747533,250.0,NGN,17.0
678749,850.0,NIO,20.0
1017367,3750.0,XOF,8.0
1054552,350.0,COP,14.0
1109513,125.0,KHR,8.0
855233,500.0,USD,14.0
1182593,150.0,HTG,7.0
1284624,400.0,INR,14.0
877790,300.0,PHP,8.0
1318837,400.0,GEL,27.0
806823,1100.0,UGX,14.0
930983,225.0,PHP,8.0
1180324,2275.0,VND,20.0
1029051,700.0,LBP,15.0
1130956,175.0,HNL,21.0
1001837,500.0,KES,14.0
1030759,325.0,KES,14.0
676517,375.0,COP,6.0
847188,700.0,PHP,15.0
1252046,175.0,PHP,13.0
856547,650.0,KES,11.0
655041,675.0,IDR,12.0
669059,525.0,PHP,11.0
1033396,650.0,TJS,14.0
1286474,2875.0,KHR,19.0
777162,750.0,USD,14.0
744351,175.0,KES,8.0
775124,900.0,USD,11.0
1053267,1350.0,HNL,21.0
1025982,1000.0,USD,12.0
1330946,725.0,BOB,14.0
825568,275.0,COP,20.0
1316861,300.0,PKR,14.0
1177531,500.0,USD,27.0
1074875,350.0,XOF,11.0
920683,200.0,INR,43.0
1288501,775.0,KES,9.0
726672,575.0,KES,14.0
770578,1000.0,TJS,14.0
981339,775.0,ALL,20.0
961894,175.0,MGA,12.0
1164730,225.0,COP,12.0
799205,1000.0,KHR,14.0
1221101,475.0,COP,14.0
1048711,350.0,MXN,14.0
1219214,400.0,KES,11.0
995133,400.0,KGS,12.0
857583,1000.0,USD,20.0
1203757,250.0,RWF,38.0
1031392,400.0,KES,13.0
1148122,550.0,IDR,25.0
939138,225.0,RWF,37.0
899894,375.0,PHP,8.0
1243688,275.0,TJS,14.0
853528,5175.0,VND,26.0
1154778,2300.0,ZMW,9.0
1327198,575.0,HNL,26.0
1049994,900.0,KES,9.0
802374,325.0,USD,8.0
928206,400.0,PKR,14.0
887452,1625.0,PYG,14.0
758821,575.0,NIO,16.0
987134,425.0,PHP,14.0
1067882,200.0,NGN,19.0
1279087,1050.0,USD,15.0
1122702,350.0,USD,26.0
1073556,650.0,PHP,8.0
677827,375.0,PEN,15.0
735236,1000.0,USD,14.0
848174,400.0,USD,20.0
1143755,825.0,ALL,14.0
692026,2425.0,EUR,26.0
1218964,2525.0,PYG,7.0
1188513,175.0,PHP,8.0
1275553,500.0,USD,14.0
875254,1150.0,PHP,8.0
1105148,350.0,UGX,14.0
852168,350.0,PHP,14.0
751103,300.0,NGN,17.0
1243895,300.0,PKR,14.0
1203114,525.0,PHP,8.0
1130520,225.0,PHP,13.0
1015191,225.0,PHP,8.0
1096779,1500.0,USD,21.0
1027122,275.0,PHP,8.0
1136146,375.0,COP,15.0
1090755,5000.0,USD,24.0
1002013,5525.0,RWF,6.0
1195440,1300.0,AMD,31.0
1319855,250.0,MXN,5.0
1284399,150.0,PHP,8.0
998098,225.0,PHP,12.0
745659,550.0,MNT,14.0
833234,300.0,PHP,11.0
914708,900.0,KHR,14.0
662502,1500.0,USD,26.0
1057063,550.0,PHP,5.0
1289183,1025.0,COP,20.0
855201,600.0,COP,13.0
868040,325.0,KES,14.0
732398,1800.0,USD,14.0
772722,275.0,PHP,11.0
675281,1000.0,USD,20.0
761292,575.0,PHP,8.0
717732,350.0,PHP,8.0
940670,100.0,KHR,14.0
1119018,325.0,PHP,14.0
1248107,950.0,KES,11.0
1297499,2900.0,RWF,8.0
1230788,3625.0,BOB,26.0
829230,1150.0,JOD,20.0
1277780,1350.0,AMD,30.0
1165203,500.0,KES,13.0
1281785,550.0,XAF,11.0
1103304,450.0,PKR,14.0
1127545,225.0,PHP,7.0
723005,700.0,PHP,8.0
1177167,200.0,PHP,8.0
1293207,275.0,XOF,8.0
705715,1400.0,RWF,10.0
785976,2250.0,CRC,14.0
1046349,225.0,PHP,8.0
1199718,100.0,PHP,8.0
1084924,125.0,KES,3.0
958354,1000.0,KHR,14.0
754347,50.0,NGN,17.0
691286,225.0,PHP,50.0
926616,725.0,USD,27.0
1012653,5275.0,PEN,6.0
749178,200.0,INR,43.0
998896,2000.0,USD,27.0
827373,175.0,KES,11.0
754413,250.0,USD,35.0
1088273,5500.0,USD,24.0
1272794,475.0,PHP,8.0
1200804,75.0,KES,14.0
717792,625.0,USD,14.0
1197332,325.0,PHP,8.0
1146291,800.0,KES,14.0
1307616,200.0,KES,8.0
1305169,1200.0,TJS,12.0
1329414,0.0,KHR,8.0
1212132,350.0,COP,15.0
718994,400.0,NIO,12.0
1147019,350.0,USD,7.0
1276679,425.0,PHP,11.0
1089781,10000.0,USD,36.0
1038695,350.0,XOF,5.0
1318746,325.0,INR,15.0
874997,325.0,PYG,15.0
897830,400.0,PHP,8.0
1050407,1150.0,PEN,8.0
986466,450.0,PHP,7.0
860310,1125.0,KGS,14.0
782166,175.0,KES,14.0
767474,1150.0,PHP,8.0
1166358,825.0,PHP,8.0
1105219,950.0,GEL,23.0
1060348,1450.0,PEN,6.0
1225724,100.0,KHR,8.0
993912,325.0,PHP,13.0
1200188,1100.0,USD,21.0
1019701,200.0,KHR,8.0
1278786,300.0,KES,14.0
1276023,600.0,USD,14.0
1043835,875.0,KHR,14.0
982258,175.0,COP,13.0
1100508,775.0,TJS,14.0
888362,250.0,PHP,11.0
841839,475.0,PHP,8.0
776118,575.0,PHP,16.0
670035,125.0,SLL,13.0
867828,5325.0,PEN,6.0
1337845,75.0,USD,21.0
1101708,875.0,USD,6.0
1202482,375.0,INR,14.0
1060056,1075.0,PHP,8.0
1099705,425.0,PHP,8.0
1241953,200.0,KHR,8.0
794372,1650.0,BRL,16.0
1316453,100.0,KES,14.0
795625,700.0,PEN,14.0
1327073,100.0,PHP,8.0
1130876,4075.0,USD,36.0
831339,6675.0,PEN,8.0
1202025,1925.0,TJS,19.0
726404,200.0,LRD,11.0
926409,850.0,USD,14.0
716714,425.0,KES,14.0
669860,175.0,PHP,8.0
901327,200.0,PHP,7.0
889048,450.0,PHP,8.0
1157487,575.0,IDR,11.0
745278,200.0,USD,14.0
1265734,1225.0,KES,9.0
843124,1600.0,USD,14.0
1022199,225.0,USD,9.0
1253400,325.0,PHP,11.0
686625,1050.0,USD,14.0
698869,250.0,PHP,13.0
688883,2175.0,XOF,10.0
757360,800.0,XOF,10.0
1096327,475.0,COP,21.0
916147,1300.0,EGP,14.0
884115,750.0,USD,14.0
691748,1000.0,USD,8.0
930744,1100.0,USD,15.0
1172180,475.0,NPR,14.0
1000694,425.0,PHP,8.0
1207935,300.0,UGX,11.0
1195393,6575.0,USD,6.0
796693,1750.0,KGS,14.0
734645,300.0,PHP,5.0
971342,575.0,PKR,14.0
1130918,725.0,PEN,6.0
677220,1000.0,USD,14.0
1145929,275.0,PHP,14.0
1057654,1100.0,USD,8.0
1118571,325.0,PHP,13.0
1113990,225.0,PHP,8.0
852761,350.0,PHP,8.0
773598,1775.0,MXN,14.0
1324249,300.0,PKR,14.0
965872,150.0,UGX,7.0
1332092,0.0,KES,14.0
1247513,100.0,KHR,8.0
994608,550.0,KES,14.0
670511,200.0,PHP,7.0
669437,1175.0,KES,14.0
1131470,125.0,NGN,19.0
1067704,150.0,TJS,14.0
878319,1000.0,COP,29.0
904135,125.0,PHP,8.0
1242575,1000.0,USD,20.0
1251769,200.0,PHP,11.0
1099037,200.0,PHP,8.0
1019431,1500.0,USD,30.0
767383,75.0,PHP,8.0
785240,1700.0,COP,26.0
852965,1100.0,USD,26.0
970832,175.0,PHP,4.0
1335401,125.0,USD,14.0
661987,1025.0,COP,27.0
1255729,1500.0,USD,15.0
1046319,1000.0,USD,27.0
733556,175.0,INR,43.0
976424,3125.0,XOF,8.0
916095,450.0,PEN,6.0
1303403,250.0,TJS,14.0
1217585,975.0,KES,14.0
785915,250.0,INR,43.0
1066406,200.0,KES,13.0
762091,525.0,COP,21.0
988688,1450.0,BOB,28.0
781995,475.0,PHP,8.0
710956,250.0,KES,10.0
1088830,5000.0,USD,24.0
657418,1525.0,USD,39.0
1201568,1300.0,USD,20.0
986874,400.0,USD,20.0
920063,2525.0,PEN,8.0
781436,575.0,CRC,11.0
1063011,50.0,COP,21.0
1053309,200.0,PHP,8.0
764156,400.0,USD,11.0
910974,850.0,GTQ,20.0
1230576,75.0,PHP,8.0
1014583,300.0,INR,43.0
878797,400.0,USD,26.0
697344,350.0,PHP,8.0
798728,175.0,KES,8.0
1312912,925.0,PEN,6.0
1245304,275.0,TJS,26.0
1188557,3450.0,PYG,6.0
1174761,125.0,PHP,7.0
1197690,300.0,PKR,14.0
1232419,50.0,KES,8.0
1161370,2750.0,PYG,6.0
1144511,225.0,PHP,7.0
1236484,825.0,USD,14.0
984488,325.0,COP,21.0
1075158,275.0,PKR,14.0
949745,5800.0,BOB,11.0
1065821,150.0,PHP,8.0
1150356,200.0,USD,14.0
1265271,625.0,PEN,6.0
1027141,175.0,PHP,11.0
901742,675.0,IDR,14.0
1202952,1000.0,USD,14.0
793483,500.0,KHR,13.0
727235,925.0,PHP,14.0
835119,250.0,PHP,8.0
964920,300.0,PHP,10.0
1193830,425.0,PHP,8.0
1012102,150.0,PHP,8.0
1044647,1100.0,PHP,6.0
1200266,1325.0,PEN,11.0
704920,950.0,YER,12.0
1009305,600.0,WST,14.0
938417,175.0,COP,14.0
824044,1075.0,GTQ,14.0
1165948,300.0,KES,14.0
671142,1225.0,AMD,26.0
781029,1125.0,PHP,21.0
950870,575.0,USD,11.0
1027071,275.0,PHP,13.0
930602,500.0,KES,14.0
1238495,225.0,PHP,14.0
1022073,1000.0,USD,9.0
815152,600.0,USD,17.0
1023806,300.0,PKR,14.0
1118990,1275.0,TJS,26.0
785083,350.0,PEN,14.0
1049148,100.0,KES,8.0
746235,125.0,PHP,7.0
967725,125.0,KHR,8.0
1050858,300.0,UGX,9.0
731531,75.0,KHR,8.0
684402,250.0,KES,43.0
1303667,275.0,MXN,14.0
766404,500.0,PKR,11.0
1116912,150.0,PHP,11.0
1019640,175.0,KHR,8.0
957438,125.0,PHP,10.0
1174158,400.0,KES,14.0
767963,400.0,NIO,7.0
826357,1675.0,XOF,7.0
989282,600.0,PEN,8.0
848447,350.0,UGX,8.0
916090,1025.0,BOB,14.0
755207,600.0,USD,14.0
1319388,125.0,PHP,8.0
1241674,100.0,KHR,8.0
959665,150.0,TJS,14.0
844434,1150.0,USD,18.0
892022,275.0,KES,13.0
693610,325.0,XOF,6.0
1089194,225.0,KES,6.0
1164137,850.0,TJS,26.0
775027,1475.0,XOF,8.0
1152987,400.0,ZMW,14.0
1250705,450.0,USD,14.0
1203539,600.0,KES,14.0
709549,725.0,PEN,8.0
801871,8700.0,USD,6.0
815206,525.0,PHP,14.0
1017840,150.0,KES,13.0
1018639,225.0,PHP,11.0
1039512,1500.0,XOF,10.0
1104005,575.0,MZN,17.0
1100627,1500.0,USD,28.0
830823,500.0,USD,11.0
1138864,500.0,KES,14.0
1291993,375.0,PHP,11.0
1259202,250.0,LRD,11.0
1024716,325.0,PHP,5.0
971260,325.0,PHP,8.0
1042330,1675.0,KHR,13.0
1049179,1200.0,KES,27.0
1040645,1275.0,PYG,14.0
1085582,125.0,KES,3.0
1229056,1750.0,USD,33.0
978418,1025.0,BOB,14.0
782537,675.0,PHP,8.0
1180210,275.0,MGA,9.0
886930,675.0,PHP,20.0
1166006,100.0,KES,14.0
887649,225.0,PHP,11.0
1303670,350.0,USD,14.0
1307504,425.0,PHP,8.0
1239478,150.0,PHP,8.0
972229,300.0,KES,13.0
997776,775.0,WST,14.0
1049064,500.0,KES,14.0
877582,350.0,USD,14.0
830270,600.0,JOD,18.0
750372,175.0,NGN,17.0
790536,750.0,UGX,8.0
1304244,75.0,KES,14.0
1185254,2100.0,AMD,30.0
1013371,300.0,PHP,14.0
1158501,300.0,KES,13.0
974747,1150.0,COP,15.0
1040803,700.0,TZS,14.0
950299,325.0,PHP,8.0
1184017,525.0,USD,20.0
1094469,300.0,KES,14.0
1191240,1300.0,KES,11.0
703926,925.0,KGS,14.0
653948,750.0,JOD,15.0
709716,950.0,VND,12.0
987961,775.0,USD,27.0
1098086,450.0,PHP,11.0
1297876,525.0,PHP,8.0
694517,350.0,KES,14.0
802390,350.0,PHP,13.0
1262986,1075.0,HNL,20.0
1193019,525.0,PHP,11.0
809081,125.0,KHR,8.0
1300679,200.0,PKR,13.0
801729,700.0,SLL,12.0
812337,575.0,PHP,10.0
762008,1125.0,USD,15.0
939697,325.0,PHP,20.0
679081,1175.0,KES,26.0
960511,200.0,LAK,11.0
1145161,650.0,PHP,8.0
1221500,225.0,PHP,11.0
1247614,200.0,MGA,9.0
864546,625.0,SSP,14.0
759629,1075.0,PEN,6.0
1009489,350.0,TJS,14.0
996512,950.0,KES,11.0
700614,1050.0,TJS,20.0
1109839,100.0,USD,14.0
834727,350.0,GTQ,14.0
963508,375.0,PHP,13.0
1118040,325.0,KHR,8.0
855821,925.0,TJS,14.0
1261856,1500.0,USD,20.0
751936,875.0,USD,21.0
1136101,125.0,PHP,8.0
680674,300.0,SLL,12.0
1263286,250.0,PHP,8.0
857246,225.0,KES,8.0
1288577,250.0,INR,14.0
826705,1500.0,USD,14.0
743341,375.0,PEN,15.0
1093813,150.0,KES,14.0
793422,775.0,NIO,23.0
878603,950.0,TJS,14.0
1209252,5900.0,PEN,6.0
1037094,350.0,UGX,13.0
850248,350.0,KES,13.0
892365,1000.0,USD,14.0
1083416,375.0,KES,8.0
1214161,1575.0,ALL,31.0
696377,1800.0,USD,25.0
1223286,850.0,USD,31.0
1102485,575.0,ZMW,14.0
730928,125.0,PHP,8.0
702890,650.0,GTQ,14.0
851201,1175.0,USD,20.0
730511,175.0,LRD,11.0
936465,325.0,PHP,13.0
1301808,225.0,PHP,8.0
894023,775.0,KGS,14.0
731487,175.0,PHP,60.0
1181513,125.0,IDR,25.0
1238019,225.0,INR,14.0
1250808,1500.0,USD,20.0
689318,425.0,PKR,14.0
1135598,125.0,KHR,8.0
1263604,175.0,KHR,8.0
1014541,225.0,PHP,8.0
1214976,125.0,KHR,8.0
1056727,375.0,NIO,12.0
1082479,2500.0,USD,12.0
914552,800.0,INR,43.0
1086791,125.0,KES,3.0
1096988,525.0,PHP,8.0
871669,275.0,MXN,9.0
1029101,1000.0,SLL,8.0
1212375,450.0,PKR,15.0
1200658,500.0,KES,14.0
1312738,1400.0,COP,14.0
954857,150.0,KES,14.0
1287641,975.0,PKR,14.0
1029240,625.0,COP,21.0
866892,1300.0,PEN,7.0
1150794,225.0,INR,14.0
994496,1525.0,VND,14.0
696513,450.0,KHR,14.0
1093397,225.0,PHP,7.0
810930,775.0,XOF,8.0
794995,750.0,UGX,14.0
1235129,350.0,KES,14.0
839767,550.0,KES,13.0
1282801,1000.0,PEN,27.0
1289454,225.0,HTG,7.0
704479,1175.0,TZS,10.0
887629,225.0,PHP,11.0
991424,200.0,KES,8.0
1222632,1950.0,MWK,6.0
1196129,200.0,KES,14.0
972023,300.0,USD,14.0
1286670,500.0,PKR,14.0
716917,700.0,USD,15.0
1233658,400.0,KES,14.0
968545,275.0,PHP,7.0
920127,325.0,PEN,14.0
1027867,275.0,KHR,8.0
830789,1300.0,USD,26.0
1279492,150.0,KES,14.0
1319660,1125.0,UGX,8.0
672156,425.0,UGX,12.0
797340,800.0,USD,21.0
863611,125.0,KES,13.0
818510,1300.0,USD,26.0
1247049,775.0,MMK,13.0
1150488,400.0,PHP,8.0
1066953,575.0,PKR,14.0
1152126,225.0,PHP,8.0
1187332,325.0,KES,11.0
980557,225.0,PHP,8.0
1037411,300.0,USD,11.0
739957,1625.0,COP,26.0
1037214,200.0,XOF,5.0
1231512,750.0,MMK,14.0
686953,275.0,PHP,8.0
668332,3725.0,TZS,10.0
834838,1075.0,USD,6.0
781704,525.0,NIO,14.0
1275926,250.0,PKR,14.0
748470,575.0,USD,21.0
960558,2725.0,VND,14.0
706373,1500.0,USD,26.0
1321623,625.0,PHP,8.0
1193609,600.0,PEN,8.0
1112991,400.0,YER,9.0
849520,275.0,KES,12.0
1207223,600.0,KES,11.0
811066,550.0,LBP,11.0
901336,275.0,PHP,8.0
1018814,225.0,PHP,7.0
799111,300.0,YER,27.0
827291,225.0,PHP,7.0
683643,200.0,MZN,17.0
1036215,225.0,PHP,8.0
949629,500.0,PKR,14.0
1137806,725.0,PKR,14.0
1285742,475.0,AMD,14.0
792551,100.0,NGN,14.0
932734,125.0,PHP,8.0
959938,225.0,PHP,6.0
685354,250.0,SLL,7.0
694051,1025.0,YER,14.0
712249,150.0,PHP,10.0
1215439,1100.0,USD,26.0
1206864,200.0,MGA,10.0
1275766,200.0,USD,15.0
979686,4175.0,PYG,6.0
924440,875.0,USD,20.0
1304056,425.0,PHP,8.0
1205762,325.0,TJS,14.0
789884,1000.0,COP,14.0
1106951,325.0,PHP,8.0
1253297,900.0,VND,17.0
850013,250.0,PHP,11.0
788067,975.0,MZN,20.0
844166,1150.0,XOF,7.0
861901,1125.0,PHP,8.0
1203887,425.0,TJS,20.0
1066888,450.0,INR,43.0
987604,3000.0,USD,33.0
964919,550.0,PHP,12.0
1173548,925.0,GTQ,14.0
1327265,500.0,ALL,14.0
961805,2475.0,GTQ,15.0
1018860,100.0,KHR,8.0
1032215,1500.0,USD,27.0
682118,400.0,PHP,11.0
1036015,300.0,PHP,8.0
1209338,600.0,PEN,7.0
876678,525.0,PHP,8.0
1101820,325.0,PHP,5.0
983720,300.0,KES,14.0
702988,3000.0,USD,26.0
1247190,2000.0,USD,39.0
1163807,500.0,KES,14.0
1067736,225.0,PHP,11.0
1045227,1350.0,PEN,13.0
987035,500.0,COP,21.0
753436,250.0,PHP,11.0
667798,5800.0,KES,11.0
1273928,75.0,KES,14.0
686256,525.0,GTQ,14.0
684650,225.0,PKR,12.0
953278,1000.0,USD,15.0
1310311,150.0,GHS,26.0
841306,325.0,AMD,26.0
774716,300.0,PHP,7.0
1064231,1375.0,KHR,13.0
788037,950.0,YER,15.0
687891,700.0,PYG,15.0
891512,1500.0,USD,38.0
1182459,300.0,UGX,8.0
674966,350.0,KES,14.0
864845,350.0,TJS,14.0
1188684,225.0,PHP,8.0
1285925,1425.0,HNL,14.0
1173217,2725.0,XOF,8.0
1124213,1300.0,WST,14.0
756819,400.0,USD,14.0
1161461,100.0,PHP,8.0
806346,5275.0,PEN,8.0
1112563,525.0,PHP,13.0
1295240,875.0,USD,7.0
914421,1025.0,VND,14.0
1191021,350.0,PKR,14.0
842739,425.0,PHP,14.0
1103976,175.0,PHP,8.0
874476,1675.0,UGX,8.0
709743,350.0,PHP,5.0
1284452,1775.0,TJS,14.0
986054,475.0,TZS,6.0
919635,575.0,INR,43.0
985789,750.0,IDR,14.0
700083,400.0,USD,14.0
843849,500.0,PHP,8.0
1334994,200.0,TJS,14.0
824970,500.0,USD,17.0
1156254,1575.0,VND,14.0
1148192,475.0,VND,26.0
1133331,200.0,NGN,19.0
858641,200.0,USD,8.0
721116,275.0,PHP,8.0
1242113,300.0,PHP,7.0
981557,175.0,NGN,14.0
896645,225.0,PHP,8.0
1311265,150.0,MGA,10.0
1232845,225.0,PHP,37.0
1017377,3750.0,XOF,8.0
710218,800.0,HNL,20.0
871153,875.0,UGX,5.0
1123918,675.0,COP,27.0
1241605,100.0,PHP,8.0
873700,475.0,PHP,8.0
1255837,175.0,PHP,8.0
902671,400.0,USD,14.0
1002160,150.0,XOF,7.0
1261208,200.0,PHP,14.0
1294327,775.0,NIO,14.0
1114903,225.0,PHP,13.0
768618,150.0,INR,43.0
1029061,700.0,LBP,15.0
1073355,2250.0,PYG,8.0
938078,650.0,PHP,8.0
777560,325.0,PHP,8.0
966346,575.0,UGX,12.0
1138815,1225.0,USD,30.0
1275469,450.0,INR,13.0
703109,125.0,UGX,8.0
1107232,800.0,GTQ,14.0
842606,125.0,PHP,8.0
760741,1500.0,USD,26.0
1149168,275.0,COP,14.0
878002,1600.0,BIF,8.0
989398,4150.0,MXN,5.0
829548,200.0,PHP,8.0
1299645,325.0,PHP,11.0
1178502,200.0,KHR,8.0
759242,250.0,PHP,12.0
1106003,225.0,PHP,8.0
1046861,1325.0,COP,27.0
1313244,175.0,PHP,7.0
901411,300.0,NGN,20.0
877885,175.0,PHP,8.0
737504,250.0,PHP,14.0
1255173,250.0,PHP,5.0
725712,650.0,USD,12.0
836890,600.0,PEN,14.0
1260892,100.0,KHR,8.0
1075422,1650.0,PEN,6.0
719288,350.0,PHP,5.0
997803,800.0,MGA,11.0
1083881,200.0,KES,6.0
933731,275.0,PHP,8.0
701089,675.0,WST,14.0
728893,100.0,UGX,8.0
672580,775.0,PKR,12.0
792728,350.0,PHP,4.0
911632,225.0,PHP,8.0
1154347,225.0,PHP,8.0
1190201,600.0,USD,27.0
667610,250.0,KES,13.0
804694,225.0,PHP,8.0
786173,825.0,USD,62.0
1192716,650.0,COP,21.0
753333,925.0,USD,20.0
1156278,225.0,PHP,8.0
795848,625.0,WST,14.0
1212898,150.0,PHP,8.0
689709,1000.0,USD,38.0
1077478,100.0,COP,9.0
1292135,250.0,TJS,13.0
1137427,875.0,MWK,6.0
814605,150.0,PHP,8.0
987612,150.0,UGX,7.0
1053020,900.0,KES,14.0
1043409,625.0,XOF,8.0
929633,75.0,PHP,4.0
875878,900.0,COP,21.0
1191633,3025.0,PEN,8.0
897687,1650.0,CRC,62.0
917407,400.0,PHP,11.0
1045089,700.0,USD,14.0
790773,375.0,UGX,14.0
1186017,300.0,NGN,15.0
1231124,350.0,XOF,8.0
1134104,300.0,PHP,11.0
715730,225.0,PHP,25.0
1224176,225.0,COP,15.0
996943,100.0,KHR,8.0
1003935,300.0,PHP,13.0
680455,500.0,USD,26.0
910028,500.0,USD,14.0
679211,125.0,KES,8.0
903313,175.0,UGX,7.0
837885,675.0,KES,14.0
732050,200.0,UGX,7.0
1261896,1000.0,USD,11.0
1114382,350.0,KES,20.0
1265753,1375.0,KES,9.0
896396,850.0,KES,14.0
756170,125.0,PHP,8.0
756859,350.0,PHP,11.0
1187785,1025.0,PHP,12.0
1043103,200.0,MZN,17.0
798496,950.0,XOF,8.0
685275,525.0,PKR,12.0
890742,225.0,PHP,11.0
1145518,2350.0,USD,26.0
1117293,150.0,PHP,8.0
910143,475.0,IDR,14.0
1070347,450.0,PHP,8.0
1205957,175.0,KHR,8.0
758291,400.0,COP,13.0
662107,225.0,PHP,7.0
829387,1200.0,WST,14.0
1004242,550.0,PHP,11.0
656305,200.0,PHP,8.0
1113085,900.0,USD,9.0
1270335,1000.0,TJS,14.0
851215,225.0,KES,7.0
1222242,400.0,KES,14.0
979743,225.0,PHP,8.0
754100,475.0,PHP,8.0
785851,325.0,MZN,17.0
722781,350.0,KES,14.0
775587,800.0,USD,20.0
1235020,1000.0,USD,15.0
807064,875.0,BOB,8.0
1306739,175.0,XAF,15.0
1081907,0.0,USD,24.0
1304612,1175.0,BOB,21.0
735216,1150.0,UGX,14.0
1028312,550.0,KES,11.0
1101565,1150.0,HNL,14.0
1160486,300.0,USD,14.0
1083166,310.0,USD,24.0
1133255,150.0,NGN,19.0
1126257,300.0,UGX,12.0
771221,300.0,HNL,10.0
1069350,450.0,INR,43.0
1159422,400.0,TJS,14.0
806890,400.0,TJS,14.0
1264807,300.0,KES,14.0
1073058,750.0,WST,14.0
1251439,300.0,USD,14.0
750476,1050.0,GHS,8.0
828589,425.0,COP,14.0
895079,825.0,AMD,26.0
772691,925.0,TZS,8.0
1225458,325.0,VND,14.0
746674,125.0,PHP,7.0
1209914,1825.0,CRC,62.0
1293934,125.0,PHP,14.0
676464,1075.0,PEN,15.0
697261,475.0,PYG,14.0
1271571,475.0,USD,14.0
1032779,650.0,PHP,9.0
1165264,475.0,AMD,26.0
793198,350.0,PHP,14.0
690801,5600.0,PYG,6.0
916296,225.0,PHP,8.0
1317059,25.0,XAF,15.0
878573,1075.0,TZS,9.0
804406,1025.0,KES,11.0
1202899,300.0,UGX,8.0
693889,225.0,PHP,8.0
889509,75.0,NGN,14.0
1187385,475.0,KES,11.0
907688,250.0,PHP,8.0
1317158,1550.0,PEN,8.0
1125236,300.0,PKR,14.0
1145883,475.0,PEN,14.0
1239114,1225.0,CRC,29.0
1322033,1025.0,PYG,14.0
730125,1075.0,COP,21.0
782630,1525.0,UGX,14.0
821722,425.0,PHP,14.0
1182485,775.0,MDL,14.0
764167,4850.0,PEN,6.0
1311278,150.0,NGN,21.0
688835,575.0,PKR,14.0
1191926,775.0,PKR,11.0
776233,400.0,PHP,8.0
881064,1925.0,HNL,14.0
1252333,1075.0,USD,7.0
1123366,775.0,PKR,14.0
1022202,1475.0,COP,38.0
806504,350.0,PEN,10.0
1041368,1200.0,USD,8.0
997355,4375.0,RWF,8.0
1093908,225.0,GHS,10.0
1165680,175.0,TZS,15.0
1335093,0.0,LRD,11.0
720183,900.0,PEN,8.0
964983,1000.0,USD,15.0
1141945,1350.0,PEN,14.0
691836,1200.0,USD,21.0
1295988,175.0,KHR,8.0
1170290,200.0,PHP,10.0
1321820,125.0,ALL,20.0
722731,250.0,TJS,14.0
1262657,1250.0,AMD,38.0
1159566,250.0,PHP,8.0
916084,800.0,PEN,13.0
1012650,3750.0,PEN,8.0
660960,650.0,UGX,6.0
932551,450.0,COP,15.0
1305291,375.0,PHP,14.0
1228662,300.0,IDR,14.0
888608,600.0,PKR,14.0
786667,1300.0,USD,25.0
1288012,275.0,PHP,8.0
1218709,150.0,MGA,12.0
1049254,525.0,GTQ,14.0
711806,1125.0,MNT,14.0
987085,1075.0,PHP,8.0
1127647,125.0,KHR,8.0
1164649,75.0,RWF,5.0
1276119,225.0,PHP,8.0
826230,225.0,KES,13.0
684527,1500.0,ALL,21.0
895334,375.0,PHP,11.0
1077512,250.0,COP,15.0
675981,700.0,KGS,14.0
1098267,675.0,VND,20.0
1005649,100.0,KHR,8.0
960365,500.0,KES,8.0
1258766,175.0,KHR,8.0
664335,475.0,PKR,12.0
804766,250.0,PYG,15.0
