id,country,region,borrower_genders
830789,Nicaragua,Leon,female
1279492,Kenya,Tala;Kangundo,male
1319660,Uganda,Kiryandongo,male
672156,Uganda,Kyotera,male
797340,Palestine,Gaza City- Gaza Strip,male
863611,Kenya,Voi,female
818510,Nicaragua,Esteli,male
1247049,Myanmar (Burma),Pakokku,"female, female, female, female"
1150488,Philippines,"Quezon, Palawan",female
1066953,Pakistan,Multan,female
1152126,Philippines,"Plaridel - Alegria, Lopez Jaena",female
1187332,Kenya,Matete,"female, male, male, female, female, female, female, female"
980557,Philippines,"Bogo, Cebu",female
1037411,El Salvador,,male
739957,Colombia,,
1037214,Mali,Djiguidala,"female, female, female, female, female, female, female, female, female, female, female, female"
1231512,Myanmar (Burma),Dedaye,"male, male, male, female, male, male"
686953,Philippines,"Minglanilla, Cebu",female
668332,Tanzania,Dar es Salaam,"female, female, male, female, male"
834838,Ecuador,Bahia de Caraquez,female
781704,Nicaragua,Puerto Cabezas,female
1275926,Pakistan,Gujranwala,female
748470,El Salvador,Ciudad Barrios,male
960558,Vietnam,Mai Sơn - Sơn La,"male, male, male"
706373,El Salvador,Ciudad El Triunfo,male
1321623,Philippines,"Hinobaan, Negros Occidental",female
1193609,Peru,Urubamba - Urubamba - Cusco,female
1112991,Yemen,Dhamar,male
849520,Kenya,Kisii,female
1207223,Kenya,Webuye,"female, male, female, male, female, male, female, male, male, male"
811066,Lebanon,,female
901336,Philippines,"Victorias, Negros Occidental",female
1018814,Philippines,"Clarin, Bohol",female
799111,Yemen,Mokala,male
827291,Philippines,"Batasan, Quezon City",female
683643,Mozambique,"Boane, Maputo",female
1036215,Philippines,"Bais, Negros Oriental",female
949629,Pakistan,Harappa,female
1137806,Pakistan,Sialkot,female
1285742,Armenia,Sevan,female
792551,Nigeria,Kaduna,male
932734,Philippines,"Oroquieta-Talic, Oroquieta City, Misamis Occidenta",female
959938,Philippines,"Batasan, Quezon City",female
685354,Sierra Leone,Kandeh town,female
694051,Yemen,Aden,"female, female, female"
712249,Philippines,"Palo, Leyte",female
1215439,Nicaragua,Matagalpa,female
1206864,Madagascar,Antananarivo,male
1275766,El Salvador,San Vicente,female
979686,Paraguay,Caacupe,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
924440,El Salvador,Anamoros,female
1304056,Philippines,"Militar, Tukuran, Zamboanga del Sur",female
1205762,Tajikistan,Kanibadam,female
789884,Colombia,Soledad (Atlántico),female
1106951,Philippines,"Guimaras, Iloilo",female
1253297,Vietnam,Thanh Hoá,female
850013,Philippines,"Cordova, Cebu",female
788067,Mozambique,"Moamba, Maputo",female
844166,Mali,DIDIENI,"female, female, female, female, female, female, female, female"
861901,Philippines,"Bagong SIlang, Caloocan City",female
1203887,Tajikistan,Khujand,male
1066888,India,"Rajgangpur, Odisha","female, female"
987604,Palestine,Bethlehem,male
964919,Philippines,"Tolosa, Leyte",female
1173548,Guatemala,"Ciudad Vieja,Sacatepequez","female, female"
1327265,Albania,Korce,female
961805,Guatemala,"San Juan la Laguna, Sololá","female, female, female, female, female, female, female"
1018860,Cambodia,Kampong Speu,"male, male"
1032215,Palestine,"Rafah city, Gaza Strip",male
682118,Philippines,"Toledo, Cebu",female
1036015,Philippines,"Narra, Palawan",female
1209338,Peru,CUSCO,female
876678,Philippines,"Hinigaran, Negros Occidental",female
1101820,Philippines,Pasay City,female
983720,Kenya,nyeri,female
702988,Armenia,"Partizak village, Aragatsotn region",female
1247190,Palestine,"Rafah city, Gaza Strip",male
1163807,Kenya,Chuka,female
1067736,Philippines,"Ilog, Negros Occidental",female
1045227,Peru,Huarochiri,female
987035,Colombia,Marinilla,female
753436,Philippines,"Escalante, Negros Occidental",female
667798,Kenya,Matete,"female, female, female, male, female, female, female, female, male"
1273928,Kenya,Thika,male
686256,Guatemala,San Raymundo,female
684650,Pakistan,Lahore,female
953278,Timor-Leste,Maliana,female
1310311,Ghana,Akim-Asuom,male
841306,Armenia,Vanadzor town,male
774716,Philippines,"Calatrava, Negros Occidental",female
1064231,Cambodia,Kampong Chhnang Province,"female, female, female"
788037,Yemen,Taiz,male
687891,Paraguay,San Lorenzo,female
891512,El Salvador,,female
1182459,Uganda,Bundibugyo,female
674966,Kenya,Tiribe,female
864845,Tajikistan,Panjakent,female
1188684,Philippines,"Dumaguete, Negros Oriental",female
1285925,Honduras,La Esperanza,"male, male, male"
1173217,Senegal,,"female, female, female, female, female"
1124213,Samoa,Samalaeulu Leauvaa,female
756819,El Salvador,,female
1161461,Philippines,Dipolog -Zamboanga del Norte,female
806346,Peru,Ollantaytambo - Urubamba - Cusco,"male, male, female, female, male, male, female, female, male, male, female"
1112563,Philippines,"Sibulan, Negros Oriental",female
1295240,Ecuador,Rocafuerte,female
914421,Vietnam,Mai Sơn - Sơn La,"female, female, female, female, female, female"
1191021,Pakistan,Multan,female
842739,Philippines,Leyte,female
1103976,Philippines,"Baybay City, Leyte",female
874476,Uganda,Kamwenge,"male, female, female, male, female, male, male, male, male, female, male, female, male, female"
709743,Philippines,"Kabankalan, Negros Occidental",female
1284452,Tajikistan,Istaravshan,female
986054,Tanzania,Dar es Salaam,"male, male, male, female"
919635,India,"Jeypore, Odisha","female, female"
985789,Indonesia,,"female, female, female, female, female"
700083,El Salvador,,female
843849,Philippines,"Himamaylan, Negros Occidental",female
1334994,Tajikistan,Yavan,female
824970,El Salvador,,male
1156254,Vietnam,Mai Sơn - Sơn La,"female, female, female, female, female"
1148192,Vietnam,"Bo Trach, Quang Binh",female
1133331,Nigeria,Kaduna,male
858641,El Salvador,,female
721116,Philippines,"Maasin City, Leyte",female
1242113,Philippines,"Roxas City, Capiz",female
981557,Nigeria,Kaduna,female
896645,Philippines,"Narra, Palawan",female
1311265,Madagascar,Manandona,male
1232845,Philippines,"Hinigaran, Negros Occidental",female
1017377,Senegal,,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
710218,Honduras,Central Metropolitana,female
871153,Uganda,Rubaga Road,"male, female, female, male, female, female"
1123918,Colombia,Sahagun,female
1241605,Philippines,Sogod Leyte,female
873700,Philippines,Pasay City,female
1255837,Philippines,"Numancia, Aklan",female
902671,El Salvador,San Miguel,female
1002160,Togo,Tokoin,female
1261208,Philippines,"Bogo, Cebu",female
1294327,Nicaragua,Masaya,female
1114903,Philippines,"Ubay, Bohol",female
768618,India,Dhupguri,female
1029061,Lebanon,Sidon,female
1073355,Paraguay,San Pedro,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
938078,Philippines,"Bacolod City, Negros Occidental",female
777560,Philippines,"Calatrava, Negros Occidental",female
966346,Uganda,Kamwenge,male
1138815,Armenia,Vorotan village of Sisian region,male
1275469,India,Cooch Behar,female
703109,Uganda,Kyegera,female
1107232,Guatemala,Suchitepéquez,"female, female, female"
842606,Philippines,"Ubay, Bohol",female
760741,Armenia,"Mrgashat village, Armavir region",female
1149168,Colombia,Sincelejo,female
878002,Burundi,Gitega,"female, male, female, female, female, male, female, male, female, female, female, male, female, female, female, female, female, female"
989398,Mexico,"San Miguel Soyaltepec, Oaxaca","female, female, male, female, female, female, female"
829548,Philippines,"Canlaon, Negros Oriental",female
1299645,Philippines,"Cordova, Cebu",female
1178502,Cambodia,Kompong Thom,"male, female, female, female, female"
759242,Philippines,"Bogo, Cebu",female
1106003,Philippines,"Plaridel-Usocan, Plaridel, Misamis Occidental",female
1046861,Colombia,Momil,female
1313244,Philippines,"Numancia, Aklan",female
901411,Nigeria,Kaduna,male
877885,Philippines,Sogod Leyte,female
737504,Philippines,"Bayawan, Negros Oriental",female
1255173,Philippines,"Pontevedra, Negros Occidental",female
725712,El Salvador,El Transito,female
836890,Peru,Santa Cruz - Cutervo - Cajamarca,male
1260892,Cambodia,Kandal,"female, female"
1075422,Peru,Cusco,female
719288,Philippines,"Manapla, Negros Occidental",female
997803,Madagascar,,male
1083881,Kenya,,female
933731,Philippines,"Dumangas, Iloilo City",female
701089,Samoa,"Asaga, Savaii",female
728893,Uganda,,
672580,Pakistan,Lahore,"female, female"
792728,Philippines,"Oroquieta-P-6, Pob2, Oroquieta City",female
911632,Philippines,Oroquieta- Oroquieta City,female
1154347,Philippines,"kinuman norte, Clarin, Misamis Occidental",female
1190201,Palestine,"Rafah city, Gaza Strip",male
667610,Kenya,Likoni,female
804694,Philippines,"Brookes Point, Palawan",female
786173,Cambodia,Tbong Khmum Province,female
1192716,Colombia,Cota/Cundinamarca,female
753333,El Salvador,,male
1156278,Philippines,"Dumaguete, Negros Oriental",female
795848,Samoa,Elise Fou,female
1212898,Philippines,Oroquieta- Oroquieta City,female
689709,Armenia,"Arbat village, Masis region",female
1077478,Colombia,Medellín,female
1292135,Tajikistan,Kanibadam,male
1137427,Malawi,Blantyre,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
814605,Philippines,"Guindulman, Bohol",female
987612,Uganda,Fort Portal,male
1053020,Kenya,Kenyenya,female
1043409,Senegal,,female
929633,Philippines,"Calamba, Misamis Occidental",female
875878,Colombia,Cartagena de Indias,female
1191633,Peru,CUSCO,"male, female, male, female, female, female, female, female, female"
897687,Costa Rica,Administracion de Gutierrez Brawn,male
917407,Philippines,"Isabela, Negros Occidental",female
1045089,El Salvador,Ciudad El Triunfo,female
790773,Uganda,Kamwenge,male
1186017,Nigeria,Kaduna,male
1231124,Burkina Faso,BOGODOGO,"male, female, male, female"
1134104,Philippines,"Cordova, Cebu",female
715730,Philippines,"Bogo, Cebu",female
1224176,Colombia,Barranquilla,male
996943,Cambodia,Phnom Penh,"female, female"
1003935,Philippines,"Sibulan, Negros Oriental",female
680455,Cambodia,Preah Sihanouk,male
910028,Cambodia,Prey Veng Province,male
679211,Kenya,Tala;Kangundo,female
903313,Uganda,Kampala,female
837885,Kenya,Eldoret,female
732050,Uganda,Hoima,male
1261896,Ecuador,Tulcán,male
1114382,Kenya,Chuka,female
1265753,Kenya,Sirisia,"male, male, male, female, male, male, female, female, female, male, male, female, male, female, male"
896396,Kenya,Maua,female
756170,Philippines,"Larena, Siquijor",female
756859,Philippines,"Guihulngan, Negros Oriental",female
1187785,Philippines,"Concepcion, Iloilo",male
1043103,Mozambique,"Boane, Maputo",male
798496,Burkina Faso,"Gounghin, Ouagadougou","male, male, male, male, male, male"
685275,Pakistan,Rawalpindi,"female, female"
890742,Philippines,Oroquieta-Mohon Aloran Misamis Occidental,female
1145518,Palestine,"Rafah city, Gaza Strip",male
1117293,Philippines,"Pagadian  - Guipos, Zamboanga Del Sur",female
910143,Indonesia,Sukabumi,male
1070347,Philippines,"San Antonino, Burgos, Isabela",male
1205957,Cambodia,Takeo,"female, female, female, female"
758291,Colombia,Malambo,female
662107,Philippines,"Baclayon, Bohol",female
829387,Samoa,Sinamoga,female
1004242,Philippines,"Dumaguete, Negros Oriental",female
656305,Philippines,"Cordova, Cebu",female
1113085,Ecuador,Pedernales,female
1270335,Tajikistan,Shahrituz,female
851215,Kenya,Migori,male
1222242,Kenya,Gatundu,"female, female"
979743,Philippines,Sogod Cebu,female
754100,Philippines,Roxas Palawan,female
785851,Mozambique,"Boane, Maputo",male
722781,Kenya,Limuru,"female, female"
775587,El Salvador,El Transito,female
1235020,Timor-Leste,Batugade,female
807064,Bolivia,La Paz,male
1306739,Cameroon,,female
1081907,United States,,female
1304612,Bolivia,Calachaca,female
735216,Uganda,Nyendo,female
1028312,Kenya,Teso,"male, male, male, male, male, male, male"
1101565,Honduras,"La Esperanza, Intibuca","male, male, male, male"
1160486,El Salvador,La Unión,female
1083166,United States,,male
1133255,Nigeria,Kaduna,male
1126257,Uganda,Hoima,female
771221,Honduras,San Lorenzo,male
1069350,India,"Odagaon, Odisha","female, female"
1159422,Tajikistan,Dj.Rasulov,female
806890,Tajikistan,Vahdat,female
1264807,Kenya,Nyahururu,female
1073058,Samoa,Fasitoo Tai,female
1251439,El Salvador,Ciudad El Triunfo,female
750476,Ghana,Chorkor,"female, female"
828589,Colombia,Planeta Rica,female
895079,Armenia,Gegharkunik region,male
772691,Tanzania,Dar es Salaam,female
1225458,Vietnam,09  Đông Sơn,female
746674,Philippines,"San Carlos, Negros Occidental",female
1209914,Costa Rica,San Ramón de Coto Bruss,male
1293934,Philippines,"Macabayao , Jimenez,Misamis Occidental",female
676464,Peru,Vitarte,female
697261,Paraguay,Mariano R. Alonso,female
1271571,Nicaragua,Boaco,male
1032779,Philippines,Quezon City,female
1165264,Armenia,Yerevan,female
793198,Philippines,"Dulag, Leyte",female
690801,Paraguay,Coronel Oviedo,"female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female"
916296,Philippines,"Palo, Leyte",female
1317059,Cameroon,,male
878573,Tanzania,Dar es Salaam,"female, female, female, female, female"
804406,Kenya,kakamega south,"female, female, female, female, female, female, male, female, female, female"
1202899,Uganda,Masindi,female
693889,Philippines,"Bogo, Cebu",female
889509,Nigeria,Kaduna,male
1187385,Kenya,Webuye,"male, female, female, female, male, female, female, male"
907688,Philippines,"Tanjay, Negros Oriental",female
1317158,Peru,Ocongate - Quispicanchi - Cusco,"female, female, female, female, male, female, female"
1125236,Pakistan,Rawalpindi,female
1145883,Peru,Carmen de Curilcas-Pacaypampa,male
1239114,Costa Rica,Alajuela,female
1322033,Paraguay,Paraguari,female
730125,Colombia,,
782630,Uganda,Masindi,female
821722,Philippines,"Ilog, Negros Occidental",female
1182485,Moldova,Ungheni,male
764167,Peru,Vitarte,"female, female, female, female, male, female, female, female"
1311278,Nigeria,Kaduna,male
688835,Pakistan,Faisalabad,female
1191926,Pakistan,Lahore,female
776233,Philippines,"Binalbagan, Negros Occidental",female
881064,Honduras,La Esperanza,"male, male, male, male, male"
1252333,Ecuador,Montecristi,female
1123366,Pakistan,Rawalpindi,female
1022202,Colombia,Victoria,female
806504,Peru,Buenos Aires - Morropon - Piura,male
1041368,Zimbabwe,Harare,"female, female, female, female"
997355,Rwanda,,"female, female, female, female, female, female, female, female, male"
1093908,Ghana,Abura Asebu Kwamankese,female
1165680,Tanzania,Kyela,male
1335093,Liberia,Airport,female
720183,Peru,Anta - Anta - Cusco,female
964983,Timor-Leste,Maliana,female
1141945,Peru,Quebradón- Namballe,male
691836,Palestine,gaza,male
1295988,Cambodia,Phnom Penh,"female, female, female, female"
1170290,Philippines,"Barili,Cebu",female
1321820,Albania,Korce,male
722731,Tajikistan,Shahrituz,female
1262657,Armenia,Vanadzor,female
1159566,Philippines,"Alegria, Cebu",female
916084,Peru,Huancayo,female
1012650,Peru,La Convencion / Santa Ana,"female, female, female, female, female, female, female, female, female, female"
660960,Uganda,Kampala,female
932551,Colombia,Barranquilla,male
1305291,Philippines,"Bais, Negros Oriental",female
1228662,Indonesia,Tangerang,female
888608,Pakistan,Mustafabad,female
786667,El Salvador,,male
1288012,Philippines,"Kabankalan, Negros Occidental",female
